autistic,prolific_pid,expression,unique_property,occlusion,set_a_dist_feature,set_a,set_b
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,big blue stars and small pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two squares and star,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two green squares and star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two black squares and pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two black pentagons and circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,circles and square,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two black stars and circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two pink stars and triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two small stars and big square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two green stars and circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,large triangles and pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two green pentagons and square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two black triangles and star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,circles and pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two black circles and triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two blue triangles and circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),66c90f9aee51f5cda9be0083,two blue squares and triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),66cdeab6f33b221365775640,pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),66cdeab6f33b221365775640,two large pentagons and a square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),66cdeab6f33b221365775640,small green squares a pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),66cdeab6f33b221365775640,two large pink circles and a black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),66cdeab6f33b221365775640,triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),66cdeab6f33b221365775640,green triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),66cdeab6f33b221365775640,large pink circles and blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),66cdeab6f33b221365775640,BLUE STARS AND pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),66cdeab6f33b221365775640,squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),66cdeab6f33b221365775640,two green squares,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),66cdeab6f33b221365775640,black squares and pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),66cdeab6f33b221365775640,two small black pentagons and a pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),66cdeab6f33b221365775640,black circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),66cdeab6f33b221365775640,two black stars and a circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),66cdeab6f33b221365775640,two pink stars and a triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),66cdeab6f33b221365775640,two small green stars and one pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),66cdeab6f33b221365775640,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),66cdeab6f33b221365775640,big triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),66cdeab6f33b221365775640,two small green pentagons and a black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),66cdeab6f33b221365775640,black triangles and star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),66cdeab6f33b221365775640,circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),66cdeab6f33b221365775640,two black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),66cdeab6f33b221365775640,blue triangles and small circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),66cdeab6f33b221365775640,two blue squares and a green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),66d5fb4827efff6d57854f92,Pink pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),66d5fb4827efff6d57854f92,big pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),66d5fb4827efff6d57854f92,squares,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),66d5fb4827efff6d57854f92,big circle,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),66d5fb4827efff6d57854f92,triangle,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),66d5fb4827efff6d57854f92,small triangle,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),66d5fb4827efff6d57854f92,circle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),66d5fb4827efff6d57854f92,blue star,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),66d5fb4827efff6d57854f92,blue squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),66d5fb4827efff6d57854f92,green square,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),66d5fb4827efff6d57854f92, square,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),66d5fb4827efff6d57854f92,black pentagons,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),66d5fb4827efff6d57854f92,circle,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),66d5fb4827efff6d57854f92,black star,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),66d5fb4827efff6d57854f92,star,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),66d5fb4827efff6d57854f92,small stars,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),66d5fb4827efff6d57854f92,big stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),66d5fb4827efff6d57854f92,big triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),66d5fb4827efff6d57854f92,pentagons,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),66d5fb4827efff6d57854f92,black triangles,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),66d5fb4827efff6d57854f92,circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),66d5fb4827efff6d57854f92,black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),66d5fb4827efff6d57854f92,triangle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),66d5fb4827efff6d57854f92,blue square,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,PENTAGONS,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,PENTAGONS,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"green squares, pink star",square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"big circles, star",big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"green triangles, star","small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"CIRCLES, triangle",circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"blue stars, black","big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,SQUARES,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"squares, PENTAGON",square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"black pentagons, pink","small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"black, blue",black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"STARS, triangle",star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"small stars, big square",small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,TRIANGLES,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"pentagons, SQUARE",pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"TRIANGLES, star",black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"TRIANGLES, circle",triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),66f305ce08fa7629fa81dd07,"blue squares, TRIANGLE",blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (clinically diagnosed),66f7169a8a3b99bf5a0dd054,pentagons and triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),66f7169a8a3b99bf5a0dd054,large pentagons and square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),66f7169a8a3b99bf5a0dd054,small green squares and star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),66f7169a8a3b99bf5a0dd054,large pink circles and star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),66f7169a8a3b99bf5a0dd054,triangles and square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),66f7169a8a3b99bf5a0dd054,small triangles and star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (clinically diagnosed),66f7169a8a3b99bf5a0dd054,2 large pink circles and small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),66f7169a8a3b99bf5a0dd054,large blue stars and pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),66f7169a8a3b99bf5a0dd054,blue squares and star,square,no,type,"two, big, blue, square","one, small, black, star"
